,city,lat,lon,population
34458,Santa Rosa de Río Primero,-31.15,-63.3833,7761.0
34481,Jericó,-6.5539,-37.8089,7717.0
34491,Santa Cruz do Monte Castelo,-22.9528,-53.2969,7751.0
34494,Paulo Jacinto,-9.3658,-36.37,7682.0
34495,Santa Bárbara,-19.9778,-42.14,7682.0
34519,Sarandí Grande,-33.725,-56.3303,6130.0
34525,Monte Alegre de Goiás,-13.2558,-46.9008,7730.0
34526,Bilac,-21.4033,-50.4706,7682.0
34587,Boqueirão do Leão,-29.3039,-52.4289,7673.0
34590,São José da Lagoa Tapada,-6.9408,-38.1619,7677.0
34616,Lamarque,-39.4236,-65.7,7686.0
34623,Las Lomitas,-24.7072,-60.5944,7683.0
34626,Jati,-7.6858,-39.0158,7660.0
34632,Xavantina,-21.3028,-52.8308,7682.0
34652,Coromoro,6.295,-73.0406,7659.0
34672,Leopoldo de Bulhões,-16.6189,-48.7439,7651.0
34690,Lagoa Salgada,-6.1339,-35.4939,7564.0
34705,Catiguá,-21.05,-49.0667,7603.0
34716,Leão,-30.1269,-52.0478,7631.0
34717,Palmeirina,-9.0039,-36.3258,7600.0
34730,Inocência,-19.7258,-51.93,7641.0
34738,Lindóia,-22.5231,-46.65,7485.0
34752,Dionísio,-19.8428,-42.7769,7609.0
34770,Pedro Gomes,-18.1008,-54.5519,7621.0
34790,Pedrão,-12.15,-38.65,7568.0
34798,Tarso,5.865,-75.8225,7542.0
34813,Guaraqueçaba,-25.3069,-48.3289,7594.0
34815,Bonfinópolis,-16.6178,-48.9628,7536.0
34820,Santana de Pirapama,-19.0058,-44.0428,7589.0
34822,Ambalema,4.7817,-74.7639,7563.0
34861,Serrania,-21.5478,-46.04,7542.0
34862,São Pedro do Turvo,-22.7469,-49.74,7567.0
34876,Ibirajuba,-8.5808,-36.1789,7534.0
34877,Umari,-6.6478,-38.7,7545.0
34912,Belo Vale,-20.4078,-44.0239,7536.0
34968,Maripí,5.5489,-74.0067,7480.0
34970,Claro dos Poções,-17.08,-44.2089,7514.0
34986,Jacuí,-21.0169,-46.7408,7502.0
35007,Araguapaz,-15.0908,-50.6319,7510.0
35018,São João do Oriente,-19.3389,-42.1578,7444.0
35034,São José dos Brasílios,-5.0508,-44.5839,7496.0
35039,Aruanã,-14.92,-51.0828,7496.0
35045,Curarrehue,-39.35,-71.5833,7489.0
35051,Major Vieira,-26.3678,-50.3278,7479.0
35058,Irajuba,-13.2508,-40.0839,7472.0
35059,Antônio Carlos,-27.5169,-48.7678,7458.0
35062,Guarani das Missões,-28.1408,-54.5578,7463.0
35068,Atlántida,-34.7701,-55.7613,5562.0
35076,Serranópolis,-18.3058,-51.9619,7481.0
35085,Ascurra,-26.955,-49.3758,7412.0
35102,Montezuma,-15.1719,-42.4969,7464.0
35115,Guatapará,-21.4967,-48.0378,7446.0
35116,Chã Preta,-9.255,-36.2958,7427.0
35126,Píllaro,-1.1667,-78.5333,7444.0
35129,Laguna Larga,-31.7764,-63.8011,7437.0
35135,Durandé,-20.2028,-41.7978,7423.0
35157,Estrêla do Sul,-18.7458,-47.6928,7446.0
35158,Lavras do Sul,-30.8128,-53.895,7444.0
35162,Altaneira,-7.0019,-39.7408,7344.0
35168,Alpercata,-18.9739,-41.97,7436.0
35176,Abatiá,-23.3039,-50.3128,7408.0
35190,Muribeca,-10.4269,-36.9589,7344.0
35196,Carnaúba dos Dantas,-6.5558,-36.595,7429.0
35200,Coracora,-15.017,-73.7804,7420.0
35239,São Miguel das Missões,-28.5471,-54.5506,7421.0
35274,Salete,-26.98,-50.0,7370.0
35287,Simacota,6.4431,-73.3375,7393.0
35288,Santa Terezinha,-10.47,-50.5028,7397.0
35291,Monsenhor Hipólito,-6.9958,-41.03,7391.0
35319,Aiquile,-18.1667,-65.1667,7381.0
35324,Portalegre,-6.0239,-37.9878,7320.0
35330,Livramento,-7.3739,-36.9458,7355.0
35339,Ibirarema,-22.8175,-50.0725,7376.0
35342,Reyes,-14.2958,-67.3353,7376.0
35358,Bruzual,8.0494,-69.3316,7370.0
35374,Antônio Olinto,-25.9858,-50.1969,7351.0
35387,Cabeceiras,-15.8008,-46.9269,7354.0
35388,Nazarèzinho,-6.9158,-38.325,7318.0
35389,Itagimirim,-16.0869,-39.6139,7351.0
35393,Itaju do Colônia,-15.1428,-39.7239,7353.0
35399,Paraíso do Sul,-29.7333,-53.1833,7336.0
35405,Laje de Muriaé,-21.2058,-42.1228,7326.0
35423,Itaiçaba,-4.6739,-37.8219,7316.0
35424,Caiçara,-6.5539,-35.4108,7293.0
35440,Monteirópolis,-9.6028,-37.2478,7260.0
35446,Orizânia,-20.5058,-42.21,7284.0
35447,Palmeirópolis,-13.0439,-48.4019,7339.0
35464,Fresia,-41.1531,-73.4223,7328.0
35465,Indaiabira,-15.4919,-42.1969,7330.0
35467,Caraá,-29.79,-50.435,7312.0
35485,Belém do Brejo do Cruz,-6.1889,-37.5358,7320.0
35494,Nazaré do Piauí,-6.9728,-42.6719,7321.0
35498,Santa Luzia do Norte,-9.6028,-35.8219,7325.0
35527,Juranda,-24.42,-52.8428,7292.0
35532,Soatá,6.3328,-72.6839,7255.0
35561,Praia Grande,-29.1969,-49.95,7267.0
35585,Guimarânia,-18.8439,-46.7928,7265.0
35587,Ouro,-27.3408,-51.6178,7272.0
35589,Coronel Bicaco,-27.7158,-53.7008,7268.0
35597,Cambira,-23.5828,-51.5778,7236.0
35610,Nuporanga,-20.7308,-47.7306,7255.0
35615,Senador Firmino,-20.9119,-43.0969,7230.0
35656,Tona,7.2019,-72.9664,7239.0
35677,Antonina do Norte,-6.775,-39.9889,7227.0
35691,Ipumirim,-27.0769,-52.1358,7220.0
35693,Luisiana,-24.2858,-52.2758,7240.0
35696,Cubati,-6.8612,-36.3342,7193.0
35698,Jussiape,-13.5169,-41.5928,7229.0
35714,Cristalândia,-10.6,-49.1928,7234.0
35718,Martins Soares,-20.2569,-41.8769,7173.0
35721,Tranqueras,-31.1833,-55.7667,7235.0
35763,Pelluhue,-35.8333,-72.6333,7202.0
35796,Tarabaí,-22.3028,-51.5589,7168.0
35821,Verê,-25.8808,-52.9078,7174.0
35828,Ibiraiaras,-28.37,-51.6358,7171.0
35831,Carhué,-37.1667,-62.7333,7190.0
35841,Abel Figueiredo,-4.9539,-48.3928,7179.0
35843,Maravilhas,-19.5158,-44.6758,7163.0
35853,Socha,5.9978,-72.6922,7140.0
35865,Ponte Alta do Tocantins,-10.7439,-47.5358,7180.0
35867,Iraí,-27.1939,-53.2508,7141.0
35874,Timbó Grande,-26.615,-50.6739,7167.0
35896,Sericita,-20.4833,-42.4833,7128.0
35913,Dois Irmãos do Tocantins,-9.2578,-49.0639,7161.0
35933,São Miguel de Taipu,-7.25,-35.21,7079.0
35947,Campo do Tenente,-25.9778,-49.6828,7125.0
35971,Dalcahue,-42.3796,-73.6473,7120.0
35981,Joviânia,-17.805,-49.6139,7118.0
35982,Engenheiro Navarro,-17.28,-43.95,7122.0
35984,Santana dos Garrotes,-7.3839,-37.9858,7113.0
35990,Campestre,-8.8458,-35.5678,7024.0
36002,Boavita,6.3308,-72.5842,7079.0
36004,Salento,4.6372,-75.5708,7103.0
36010,Coimbra,-20.8569,-42.8028,7054.0
36014,Rio d’Oeste,-27.1928,-49.7969,7090.0
36028,Santana da Vargem,-21.2489,-45.5069,7073.0
36048,Quatiguá,-23.5669,-49.9139,7045.0
36050,Itacajá,-8.3919,-47.7678,7104.0
36055,Cônego Marinho,-15.2939,-44.4178,7101.0
36057,Novo Areal,-7.0478,-35.9308,6900.0
36060,Laguna Carapã,-22.5458,-55.15,7097.0
36075,Guidoval,-21.1519,-42.7969,7051.0
36076,Junco do Seridó,-6.9969,-36.7128,7054.0
36079,Lavrinhas,-22.5708,-44.9022,7052.0
36082,Riachuelo,-5.815,-35.825,7067.0
36094,Serra Redonda,-7.1778,-35.675,7053.0
36123,Santa Filomena do Maranhão,-5.5008,-44.5608,7061.0
36128,Manuel Viana,-29.5889,-55.4828,7072.0
36135,Nova Ibiá,-13.81,-39.6258,7036.0
36149,Faro,-2.1708,-56.745,7070.0
36158,Alecrim,-27.655,-54.7639,7045.0
36173,Goioxim,-25.195,-51.9928,7053.0
36210,São Brás,-10.1278,-36.9006,7034.0
36217,Tiradentes,-21.11,-44.1778,6961.0
36231,Passo do Sertão,-29.2228,-49.81,7002.0
36235,Jacuípe,-8.8419,-35.46,7006.0
36239,Meleiro,-28.8289,-49.6358,7000.0
36247,Barão do Triunfo,-30.3878,-51.7339,7018.0
36254,Moema,-19.8428,-45.4108,7028.0
36280,São Vicente de Minas,-21.7128,-44.4439,7008.0
36282,São Tomás de Aquino,-20.7839,-47.0978,7000.0
36293,Destêrro de Entre Rios,-20.66,-44.3328,7002.0
36318,São José de Ubá,-21.3578,-41.9428,7003.0
36326,Ajuricaba,-28.2389,-53.7708,6987.0
36333,Lagoa de Pedra,-6.1489,-35.4378,6989.0
36352,Paulicéia,-21.3167,-51.8333,6981.0
36354,Ponto Belo,-18.1239,-40.5408,6979.0
36356,Machacalis,-17.0769,-40.7158,6976.0
36369,Guatavita,4.9344,-73.8344,6963.0
36370,Assis Brasil,-10.9114,-69.5825,6986.0
36382,Faina,-15.4458,-50.3608,6983.0
36398,Almas,-11.5739,-47.17,6979.0
36401,Abadia dos Dourados,-18.4864,-47.4033,6972.0
36425,Palmitinho,-27.355,-53.555,6920.0
36430,Cliza,-17.5919,-65.9342,6534.0
36431,Água Doce,-26.9978,-51.5558,6961.0
36438,Santo Antônio do Retiro,-15.3389,-42.6239,6955.0
36443,Rodeiro,-21.2,-42.865,6867.0
36445,Galiléia,-18.9989,-41.5378,6951.0
36452,Campo Belo do Sul,-27.8989,-50.7608,6952.0
36461,Inconfidentes,-22.3169,-46.3278,6908.0
36474,Ipeúna,-22.4333,-47.7167,6914.0
36496,Jaraguari,-20.1419,-54.3989,6941.0
36512,Antônio Martins,-6.2128,-37.9058,6907.0
36522,Paulo Frontin,-26.04,-50.8358,6913.0
36529,Lajeado Novo,-6.1889,-47.035,6923.0
36539,Curral de Dentro,-15.9378,-41.8439,6913.0
36542,São José do Ouro,-27.7689,-51.5939,6904.0
36562,Treze de Maio,-28.5589,-49.1478,6876.0
36568,Güicán,6.4625,-72.4119,6909.0
36569,Maquiné,-29.675,-50.2069,6905.0
36573,Gália,-22.2914,-49.5528,6894.0
36574,Capetinga,-20.6158,-47.0539,6890.0
36579,Glorinha,-29.8808,-50.7669,6891.0
36593,Nova União,-10.9039,-62.5608,6895.0
36598,Ferreira Gomes,0.8578,-51.18,6901.0
36605,São João Batista do Glória,-20.6408,-46.5058,6887.0
36606,Boa Vista,-7.2589,-36.24,6884.0
36615,Limeira d’Oeste,-19.5508,-50.5808,6890.0
36630,Felizburgo,-16.6389,-40.7608,6877.0
36632,Alto Paraíso de Goiás,-14.1328,-47.51,6885.0
36633,Marilena,-22.7358,-53.04,6858.0
36650,Mambaí,-14.4878,-46.1128,6871.0
36657,Campo Florido,-19.7608,-48.5719,6870.0
36672,Cuitegi,-6.8928,-35.5228,6841.0
36678,Paraí,-28.5939,-51.7858,6812.0
36679,Granito,-7.7158,-39.615,6855.0
36680,Senador Sá,-3.3508,-40.4628,6852.0
36686,Salto da Divisa,-16.0028,-39.9469,6859.0
36712,Ererê,-6.0319,-38.3489,6840.0
36735,Ribeiro Gonçalves,-7.5578,-45.2419,6845.0
36753,Bonfim,-20.3269,-44.2389,6818.0
36768,Delfinópolis,-20.3439,-46.8539,6830.0
36783,Renascença,-26.1578,-52.9689,6812.0
36789,Cacimbas,-7.2108,-37.0578,6814.0
36799,Erval Sêco,-27.5489,-53.5039,6802.0
36810,Santo Antônio do Pinhal,-22.8269,-45.6628,6767.0
36812,Campo Largo,-3.8119,-42.6289,6803.0
36815,Jandaíra,-5.3558,-36.1278,6801.0
36818,Roteiro,-9.8328,-35.9778,6803.0
36839,Central de Minas,-18.7619,-41.3058,6772.0
36841,São Miguel do Anta,-20.7069,-42.7189,6760.0
36848,Periquito,-19.1578,-42.2339,6773.0
36854,Ipuaçu,-26.6308,-52.455,6798.0
36860,General Fernández Oro,-38.95,-67.9167,6772.0
36871,Natividade da Serra,-23.3756,-45.4419,6786.0
36901,Bandeirantes,-19.9178,-54.3639,6783.0
36903,Comercinho,-16.2958,-41.7928,6774.0
36910,Terezinha,-9.0558,-36.6228,6737.0
36913,Charagua,-19.7919,-63.2006,6780.0
36924,São José da Barra,-20.7178,-46.3108,6778.0
36926,Santa Cruz da Vitória,-14.9608,-39.8119,6750.0
36941,Quixaba,-7.72,-37.8478,6739.0
36962,Santo Antônio da Alegria,-21.0869,-47.1508,6739.0
36973,Herval,-32.0239,-53.3958,6753.0
36976,José Pedro Varela,-33.45,-54.5333,5118.0
36980,Açuã,-8.215,-41.0819,6749.0
37018,Araporã,-18.4369,-49.1869,6717.0
37020,Tocantínia,-9.5639,-48.3769,6736.0
37025,Inimutaba,-18.7289,-44.3608,6724.0
37043,Sapopema,-23.9108,-50.58,6722.0
37050,Belo Monte,-9.8278,-37.28,6710.0
37054,Cubará,7.0008,-72.1081,6725.0
37094,Monte do Carmo,-10.7628,-48.1089,6716.0
37106,Pedra Bonita,-20.5208,-42.33,6673.0
37126,Paulo Lopes,-27.9619,-48.6839,6692.0
37137,Angical do Piauí,-6.0858,-42.7389,6672.0
37165,Pium,-10.4428,-49.1819,6694.0
37173,Rinconada,-22.4403,-66.1672,6692.0
37180,Guia Lopes,-20.245,-46.3658,6686.0
37202,Padre Marcos,-7.355,-40.9039,6657.0
37213,Faxinal do Soturno,-29.575,-53.445,6663.0
37215,São Tomé das Letras,-21.7219,-44.985,6655.0
37238,Guarantã,-21.895,-49.5897,6651.0
37256,Pedro Avelino,-5.5219,-36.3878,6653.0
37266,Barro Duro,-5.8178,-42.5128,6607.0
37319,Independência,-27.8328,-54.1878,6618.0
37326,Boa Vista do Burica,-27.6689,-54.11,6574.0
37327,Florestal,-19.8889,-44.4328,6600.0
37341,Monte Águila,-37.0879,-72.4385,6574.0
37351,Formigueiro,-30.0,-53.4989,6616.0
37368,Arapoema,-7.6578,-49.0639,6616.0
37376,Trombudo Central,-27.2989,-49.79,6553.0
37379,Diamante,-7.4278,-38.2639,6591.0
37381,Tamanredjo,5.7667,-55.0,6601.0
37383,Jussara,-23.6208,-52.4689,6610.0
37388,Reduto,-20.24,-41.9828,6569.0
37394,São José do Piauí,-6.8719,-41.475,6591.0
37395,Santa Cruz,-6.5328,-38.0619,6579.0
37404,Pan de Azúcar,-34.7757,-55.2247,6597.0
37414,Santa Fé do Araguaia,-7.1569,-48.7208,6599.0
37449,Cipotânea,-20.905,-43.3658,6547.0
37459,Nova Aliança,-21.0158,-49.4958,6555.0
37460,Tuiuti,-22.8158,-46.6939,6533.0
37473,Bom Sucesso,-23.71,-51.7639,6561.0
37476,Itambaracá,-23.0178,-50.4058,6549.0
37505,Guarda Mor,-17.7708,-47.0978,6565.0
37512,Condor,-28.2078,-53.4869,6552.0
37515,Palma,-21.375,-42.3139,6545.0
37530,Cândido Godói,-27.9519,-54.7519,6535.0
37553,Barão de Cotegipe,-27.6208,-52.38,6529.0
37564,Quirihue,-36.2833,-72.5333,6529.0
37593,Conquista,-19.9369,-47.5419,6526.0
37598,Vitorino,-26.2769,-52.7839,6513.0
37612,Marisópolis,-6.8419,-38.3469,6522.0
37641,Orindiúva,-20.1819,-49.3508,6493.0
37643,Morro do Chapéu,-3.7428,-42.3119,6499.0
37645,Maturé,-7.2669,-37.3508,6441.0
37651,Vargem Alegre,-19.6078,-42.2978,6461.0
37667,Novo Oriente,-6.4489,-41.9389,6498.0
37668,Luís Domingues,-1.2678,-45.8728,6510.0
37688,Maracajá,-28.8469,-49.4528,6404.0
37691,São Francisco de Oliveira,-20.71,-44.985,6483.0
37712,Doutor Severiano,-6.0939,-38.375,6492.0
37729,San Ramón,-13.2672,-64.6172,6490.0
37744,Lassance,-17.8869,-44.5778,6484.0
37746,Iraí de Minas,-18.9839,-47.4608,6467.0
37750,Iacri,-21.8583,-50.6894,6481.0
37760,Brejo dos Santos,-6.3769,-37.825,6413.0
37764,Juti,-22.8608,-54.6028,6476.0
37778,Bom Jardim de Minas,-21.9469,-44.1908,6459.0
37780,Laranjal,-21.3739,-42.4769,6465.0
37793,Selvíria,-20.3669,-51.4189,6469.0
37820,Lagoa de São Francisco,-4.3919,-41.6008,6422.0
37834,Cabeceira Grande,-16.03,-47.0908,6453.0
37837,Borrazópolis,-23.9408,-51.5878,6439.0
37839,Barra do Rocha,-14.2108,-39.6019,6424.0
37841,Ingeniero Guillermo N. Juárez,-23.9,-61.85,6453.0
37842,Oficina María Elena,-22.35,-69.6667,6457.0
37858,São José do Jacuri,-18.275,-42.67,6431.0
37860,Macambira,-10.6658,-37.5408,6401.0
37883,Quintana,-22.0725,-50.3075,6437.0
37902,Itá,-27.2908,-52.3228,6426.0
37904,Guichón,-32.35,-57.2,5039.0
37931,Tiros,-19.0039,-45.9639,6424.0
37953,Luislândia,-16.1178,-44.5889,6400.0
37964,Albania,1.3289,-75.8783,6394.0
37972,Capim,-6.9158,-35.1719,6326.0
37977,Comandante Luis Piedra Buena,-49.983,-68.91,6405.0
37993,Tasco,5.9092,-72.7814,6361.0
38004,Jussari,-15.1908,-39.495,6378.0
38008,Papudo,-32.5167,-71.45,6356.0
38023,Naque,-19.23,-42.3278,6341.0
38088,Treze Tílias,-27.0019,-51.4058,6341.0
38097,Arandu,-23.1347,-49.0542,6351.0
38102,San Carlos,-17.4044,-63.7325,6353.0
38130,Divinópolis do Tocantins,-9.8,-49.2139,6363.0
38132,Amaral Ferrador,-30.875,-52.2528,6353.0
38140,Villa Cura Brochero,-31.71,-65.02,6351.0
38141,Nova Palma,-29.4719,-53.4689,6342.0
38146,Ichu,-11.7489,-39.1919,6311.0
38148,Itirapuã,-20.6408,-47.2192,6321.0
38149,Tanque d’Arca,-9.5319,-36.4328,6319.0
38151,Trevelín,-43.0833,-71.4667,6353.0
38160,São Carlos do Ivaí,-23.315,-52.4758,6354.0
38173,Mendes Pimentel,-18.6608,-41.405,6331.0
38202,Mamonas,-15.05,-42.9489,6321.0
38223,Careaçu,-22.0428,-45.6989,6298.0
38226,Paraíso,-21.0164,-48.7736,6290.0
38231,Echaporã,-22.4294,-50.2006,6316.0
38235,Florián,5.8028,-73.9714,6268.0
38236,Fazenda Nova,-16.1828,-50.78,6322.0
38255,Araguacema,-8.8039,-49.5558,6317.0
38258,Pérola do Oeste,-25.8239,-53.74,6288.0
38267,Anhembi,-22.7897,-48.1278,6307.0
38286,Vidal Ramos,-27.3919,-49.3558,6290.0
38288,Sertão,-27.98,-52.26,6294.0
38295,Tumiritinga,-18.9789,-41.645,6293.0
38301,São Francisco do Piauí,-7.2508,-42.5428,6298.0
38304,Itarumã,-18.7689,-51.3478,6300.0
38323,Botumirim,-16.8719,-43.0108,6288.0
38343,Rio Grande do Piauí,-7.775,-43.1419,6273.0
38352,Campo Limpo,-16.2969,-49.0878,6241.0
38364,Luisburgo,-20.44,-42.1028,6234.0
38372,Mariópolis,-26.355,-52.5589,6268.0
38385,Cacaulândia,-10.3392,-62.8953,6269.0
38388,Catugi,-17.3119,-41.5169,6257.0
38399,São Pedro,-5.8978,-35.6339,6235.0
38404,São Gonçalo do Abaeté,-18.3378,-45.8328,6264.0
38405,São Jose de Gaiana,-7.2489,-38.3008,6231.0
38415,Taiaçu,-21.1439,-48.5128,6205.0
38416,Sapucaí-Mirim,-22.7478,-45.7428,6241.0
38420,Ingeniero Jacobacci,-41.3,-69.5833,6261.0
38421,Pontal do Araguaia,-15.9339,-52.3169,6259.0
38435,Rio Sono,-9.3439,-47.9019,6254.0
38442,Ingeniero Luis A. Huergo,-39.0833,-67.2333,6227.0
38457,General Sampaio,-4.0528,-39.4539,6218.0
38468,Pinhalão,-23.7928,-50.0558,6215.0
38471,Grão Pará,-28.185,-49.215,6223.0
38483,Nossa Senhora de Lourdes,-10.0794,-37.1078,6238.0
38490,Serraria,-6.82,-35.6328,6153.0
38523,Santa Luzia D’Oeste,-11.9081,-61.7789,6216.0
38531,Colômbia,-20.1758,-48.6889,6211.0
38560,Americano Brasil,-16.255,-49.9828,6164.0
38563,Serrinha,-6.2758,-35.4989,6178.0
38567,Bossoroca,-28.73,-54.9,6205.0
38573,Aratiba,-27.3939,-52.3,6189.0
38591,Lagoão,-29.235,-52.7958,6185.0
38600,Guairaçá,-22.9339,-52.6858,6197.0
38601,Indianópolis,-19.0389,-47.9169,6190.0
38612,Heliconia,6.2106,-75.73,6138.0
38619,Progresso,-29.2439,-52.3119,6163.0
38648,São José da Boa Vista,-23.9158,-49.6519,6160.0
38656,Silveiras,-22.6639,-44.8528,6158.0
38662,Almadina,-14.705,-39.6369,6145.0
38711,Águas de Chapecó,-27.07,-52.9869,6110.0
38719,Pardinho,-23.0811,-48.3736,6122.0
38723,Veintiocho de Noviembre,-51.584,-72.2143,6145.0
38725,Rio das Antas,-26.8989,-51.0739,6143.0
38742,Graça Aranha,-5.41,-44.3339,6140.0
38752,Potiretama,-5.6678,-38.2508,6126.0
38765,São Francisco de Goiás,-15.9308,-49.2608,6120.0
38784,São João da Serra,-5.5139,-41.8989,6122.0
38791,Jambeiro,-23.2536,-45.6878,6092.0
38814,Taciba,-22.39,-51.285,6110.0
38850,Santo Antônio do Jardim,-22.1158,-46.68,6053.0
38875,Sabáudia,-23.3178,-51.5528,6096.0
38877,Santa Filomena,-9.1119,-45.9219,6096.0
38914,Pedra Bela,-22.7931,-46.4433,6044.0
38920,Laurentino,-27.2169,-49.7328,6004.0
38924,Confins,-19.6328,-43.9828,5936.0
38943,Nova Olinda,-7.48,-38.0419,5999.0
38961,Baixio,-6.73,-38.7169,6026.0
38968,Pacujá,-3.9878,-40.6969,5986.0
38974,Campo Alegre de Goiás,-17.6389,-47.7819,6060.0
38975,Santa Maria do Erval,-29.4978,-50.9928,6053.0
38978,Albán,4.8783,-74.4383,5956.0
38979,Colosó,9.4942,-75.3525,6013.0
38987,São Vicente,-6.2158,-36.6839,6028.0
38994,Crisólita,-17.2369,-40.9119,6047.0
38999,Hulha Negra,-31.4039,-53.8689,6043.0
39000,Colônia do Gurguéia,-8.1819,-43.7919,6036.0
39010,Silvianópolis,-22.0289,-45.835,6027.0
39034,Santa Cruz do Piauí,-7.185,-41.7678,6027.0
39044,Passo do Sobrado,-29.7478,-52.275,6011.0
39046,Jandaia,-17.0489,-50.1458,6025.0
39066,Itumirim,-21.3169,-44.8708,6000.0
39068,Munhoz,-22.6128,-46.3608,5994.0
39074,Chepes,-31.35,-66.6,6020.0
39077,Santo Antônio de Lisboa,-6.9808,-41.2339,6007.0
39079,Sales,-21.3408,-49.485,6002.0
39083,Betânia do Piauí,-8.1478,-40.7958,6015.0
39090,Bela Vista do Tôldo,-26.2728,-50.4639,6004.0
39102,Pinhão,-10.5669,-37.7228,5973.0
39104,Dona Eusébia,-21.3161,-42.8108,6001.0
39129,Ibiara,-7.5008,-38.405,5974.0
39137,Francisco Alves,-24.0658,-53.8478,5993.0
39144,Santa Albertina,-20.0319,-50.7278,5971.0
39145,Porvenir,-53.2956,-70.3687,5992.0
39168,Anta Gorda,-28.97,-52.005,5961.0
39170,Aiuruoca,-21.9758,-44.6028,5976.0
39181,Itambé,-23.6881,-52.0123,5979.0
39182,Camalaú,-7.8889,-36.8228,5971.0
39191,Nortelândia,-14.455,-56.8028,5971.0
39194,Sutamarchán,5.6206,-73.6214,5916.0
39221,Américo de Campos,-20.3,-49.7333,5942.0
39237,Santa Bárbara do Rio Pardo,-22.8808,-49.2389,5944.0
39261,Ouro Verde de Minas,-18.0708,-41.27,5914.0
39270,Chuí,-33.6592,-53.4328,5917.0
39280,São João do Sabugi,-6.7178,-37.2008,5922.0
39285,Pai Pedro,-15.5169,-43.065,5934.0
39294,Ubarana,-21.1658,-49.7178,5910.0
39302,Floresta,-23.5989,-52.0808,5931.0
39310,Divisa Alegre,-15.7258,-41.345,5884.0
39314,Mucuchíes,8.75,-70.9167,5900.0
39315,Campina do Monte Alegre,-23.4253,-48.4772,5901.0
39334,Santa Maria da Serra,-22.5672,-48.1606,5902.0
39342,Santa Helena,-6.72,-38.6378,5917.0
39345,Pouso Alto,-22.1939,-44.9728,5900.0
39350,Afonso Cunha,-4.1328,-43.3239,5905.0
39361,José da Penha,-6.3169,-38.2808,5868.0
39374,Barra de São Miguel,-7.7508,-36.3178,5905.0
39375,Ijaci,-21.17,-44.925,5859.0
39379,Rio do Campo,-26.9489,-50.1408,5902.0
39402,Caracol,-22.0139,-57.0239,5906.0
39495,Frei Gaspar,-18.0658,-41.4289,5869.0
39499,Chapéu,-23.5558,-52.2178,5828.0
39503,Poloni,-20.7853,-49.8236,5833.0
39513,Sertão de Santana,-30.46,-51.6028,5850.0
39544,Coqueiro Sêco,-9.6378,-35.8028,5864.0
39550,Adrianópolis,-24.6569,-48.9908,5857.0
39595,Padre Carvalho,-16.3639,-42.515,5834.0
39601,Córrego Fundo,-20.4489,-45.555,5790.0
39608,São João do Caiuá,-22.8519,-52.3369,5837.0
39611,Itaguatins,-5.7678,-47.4808,5832.0
39636,Itueta,-19.3939,-41.17,5830.0
39675,Firmino Alves,-14.985,-39.9239,5786.0
39682,Sertaneja,-23.0369,-50.8378,5817.0
39683,São Sebastião do Curral,-20.2758,-45.005,5805.0
39699,Rodeio Bonito,-27.4708,-53.1689,5743.0
39717,Toledo,-22.7428,-46.3719,5764.0
39722,Parecis,-12.1961,-61.6014,5802.0
39726,Rubelita,-16.4078,-42.2628,5798.0
39734,Serra de São Bento,-6.4169,-35.7039,5743.0
39753,Laranjal,-24.8869,-52.4689,5784.0
39756,Fernando Prestes,-21.2644,-48.6853,5760.0
39764,Santa Bárbara,-16.5739,-49.6939,5751.0
39770,Divisa Nova,-21.5108,-46.1958,5763.0
39781,Aroazes,-6.1189,-41.7928,5779.0
39784,Solidão,-7.6,-37.6519,5744.0
39789,Inhaúma,-19.4908,-44.39,5760.0
39795,São Francisco de Sales,-19.8628,-49.7739,5776.0
39840,Cristália,-16.8,-42.8619,5760.0
39845,Piacatu,-21.5922,-50.5992,5739.0
39848,Santa Clara do Sul,-29.4689,-52.0878,5697.0
39857,Coroados,-21.3519,-50.2814,5753.0
39864,Três Fronteiras,-20.235,-50.89,5719.0
39866,Barão,-29.3769,-51.4958,5741.0
39867,Felipe Guerra,-5.6028,-37.6889,5734.0
39916,Morro Reuter,-29.5378,-51.0808,5676.0
39921,Anta,-19.4978,-41.9839,5739.0
39938,Aragominas,-7.1619,-48.5278,5731.0
39948,Uncia,-18.4682,-66.5648,5709.0
39957,Jaramatáia,-9.6589,-37.0019,5676.0
39979,Santa Ernestina,-21.4628,-48.3908,5681.0
39980,Chitaraque,6.0283,-73.4469,5687.0
39984,Guaimbê,-21.91,-49.8967,5696.0
39998,Senhora de Oliveira,-20.7939,-43.3439,5683.0
40027,Malta,-6.9039,-37.5219,5672.0
40033,Inaciolândia,-18.4878,-49.9869,5699.0
40047,Soledade de Minas,-22.06,-45.045,5676.0
40052,Cedro de São João,-10.2519,-36.8839,5633.0
40070,São Julião,-7.085,-40.8258,5675.0
40097,Caldeirão Grande,-7.3319,-40.6369,5671.0
40112,Tucunduva,-27.6569,-54.44,5644.0
40122,Calumbi,-7.9408,-38.15,5648.0
40125,Chalé,-20.0439,-41.6878,5645.0
40130,Senador Elói de Souza,-6.0358,-35.6928,5637.0
40134,Gracho Cardoso,-10.2269,-37.1978,5645.0
40140,Perobal,-23.8958,-53.41,5653.0
40154,Villa Huidobro,-34.8333,-64.5833,5658.0
40188,Zipacón,4.76,-74.3797,5570.0
40191,Domburg,5.7,-55.0833,5500.0
